year,ward_no,ward_name,circle,zone,mean_ndvi,mean_lst_c
2023,84,BAGH AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.1489360640945634,38.59643598627232
2023,81,NALLAKUNTA,16-AMBERPET,SECUNDERABAD ZONE,0.1334484410087231,37.673657409038306
2023,80,KACHIGUDA(Barkathpura),16-AMBERPET,SECUNDERABAD ZONE,0.1279982584590478,38.242218717655426
2023,82,GOLNAKA,16-AMBERPET,SECUNDERABAD ZONE,0.1732852389589566,37.75020304480774
2023,83,AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.1853183827325185,37.91004086703388
2023,51,GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1510859718195018,38.32911099722026
2023,68,TOLICHOWKI,13-KARWAN,KHAIRATHABAD ZONE,0.2266843466213637,36.10326512989257
2023,67,GOLCONDA,13-KARWAN,KHAIRATHABAD ZONE,0.1886785401929131,37.50150934593334
2023,77,JAMBAGH(Nampally),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1196390725952785,38.85786754404357
2023,63,MANGALHAT,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1462500814802343,38.10027863805812
2023,71,GUDIMALKAPUR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1585561712972567,38.11138270198696
2023,70,MEHDIPATNAM,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1242957241104182,37.622867038581646
2023,76,MALLEPALLY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.108973841969024,37.87994440139149
2023,62,ZIAGUDA,13-KARWAN,KHAIRATHABAD ZONE,0.1292008028668214,38.14670501016054
2023,72,ASIF NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1047942980638835,38.98005069491934
2023,73,VIJAYANAGAR COLONY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1460580878784795,37.973448308169736
2023,5,MALLAPUR,1-KAPRA,L.B.NAGAR ZONE,0.2260996074372861,39.007027257806435
2023,3,CHERLAPALLY,1-KAPRA,L.B.NAGAR ZONE,0.2382506441970887,38.87999398911091
2023,96,YOUSUFGUDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1871728535836181,38.04533344833351
2023,95,JUBILEE HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.2157742051748735,36.877847159889555
2023,50,BEGUM BAZAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.118966219338395,38.270494843857044
2023,78,GUNFOUNDRY(Abids),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1567022004722878,38.58496397043344
2023,65,KARWAN,13-KARWAN,KHAIRATHABAD ZONE,0.1367662447577035,38.59162398565862
2023,2,DR.A.S.RAO NAGAR,1-KAPRA,L.B.NAGAR ZONE,0.2025268903615302,37.49799535240742
2023,4,MEERPET H.B.COLONY,1-KAPRA,L.B.NAGAR ZONE,0.1935648062069272,38.17098160742063
2023,1,KAPRA,1-KAPRA,L.B.NAGAR ZONE,0.2123149807524966,37.36576793682635
2023,94,SHAIKPET,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.145314961810981,38.13804454903578
2023,64,DATTATHREYA NAGAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.101548079544352,38.90335722216107
2023,69,NANALNAGAR,13-KARWAN,KHAIRATHABAD ZONE,0.2451452268416067,37.20400321186841
2024,127,RANGAREDDY NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1314594451024355,37.01132481167609
2024,119,OLD BOWENPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.1153576165460953,36.744743964932454
2024,145,SEETHAPHALMANDI,29-SECUNDERABAD,SECUNDERABAD ZONE,0.0831161472562825,37.26000319874439
2024,146,BOUDHA NAGAR,29-SECUNDERABAD,SECUNDERABAD ZONE,0.074621973009614,37.120191078769146
2024,147,BANSILALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.1324822412627677,36.721681437056276
2024,144,METTUGUDA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.1802333590415084,36.77752654763514
2024,148,RAMGOPALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.1053245665744667,37.17826808808253
2024,150,MONDA  MARKET,30-BEGUMPET,SECUNDERABAD ZONE,0.1175515969222735,37.26612393197928
2024,136,NEREDMET,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1843871523499173,35.997033867765026
2024,141,GOUTHAM NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1196559393411712,36.726701728546054
2024,140,MALKAJGIRI,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1301876681610653,36.8808890867147
2024,139,EAST ANAND BAGH,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1539704444488746,37.259857132900066
2024,142,ADDAGUTTA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.1613047095850125,37.07157350966102
2024,137,VINAYAK NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1262650550171131,36.413803030809106
2024,134,ALWAL,27-ALWAL,KUKATPALLY ZONE,0.1480601428815611,36.58800958622784
2024,132,JEEDIMETLA,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1544470695792881,35.75963442626965
2024,CONTONMENT AREA,,CANTONMENT AREA,,0.2909052474584581,35.45372491145305
2024,120,BALA NAGAR,24-KUKATPALLY,KUKATPALLY ZONE,0.2148633246297017,35.22515316153567
2024,130,SUBHASH NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1255377245684399,37.91016377954813
2024,131,QUTHBULLAPUR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1527289733656702,36.14350718168553
2024,121,KUKATPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.1068958432616849,37.128567583335744
2024,125,GAJULARAMARAM,26-GAJULARAMARAM,KUKATPALLY ZONE,0.1371699145359256,36.66296901836539
2024,124,ALLYWN COLONY,24-KUKATPALLY,KUKATPALLY ZONE,0.1133288861440663,36.92189757595803
2024,114,K.P.H.B.COLONY,23-MOOSAPET,KUKATPALLY ZONE,0.1630438245245048,36.81939916391023
2024,116,ALLAPUR,23-MOOSAPET,KUKATPALLY ZONE,0.1243539974463326,37.220494250980636
2024,115,BALAJI NAGAR,23-MOOSAPET,KUKATPALLY ZONE,0.1770061977770023,35.44945234956049
2024,117,MOOSAPET,23-MOOSAPET,KUKATPALLY ZONE,0.0993400488304522,38.289417768839954
2024,105,GACHIBOWLI,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.2020042181953703,36.61204925618505
2024,110,CHANDANAGAR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1613602687894537,37.2827942117268
2024,111,BHARATHI NAGAR,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.1759945695647392,36.97357263631558
2024,106,SERILINGAMPALLY,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.1734968987947323,36.97039751962358
2024,104,KONDAPUR,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.131573550176188,36.94572593957504
2024,109,HAFEEZPET,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.127593852364219,37.207957502372906
2024,118,FATEH NAGAR,23-MOOSAPET,KUKATPALLY ZONE,0.1133751426690739,37.902186230873454
2024,143,TARNAKA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.1533352921199287,36.599110116491566
2024,8,HABSIGUDA,2-UPPAL,L.B.NAGAR ZONE,0.1919509375250124,36.09170342479871
2024,40,RIYASATNAGAR,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.0893076475604625,37.78883697065476
2024,36,LALITHABAGH,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.085102136427598,37.80409087450541
2024,34,TALABCHANCHALAM,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0448378627385368,38.72683152809213
2024,22,CHAITHANYAPURI,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1305125937725037,36.84157069486
2024,37,KURMAGUDA,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0846666683837446,38.506821527779444
2024,31,REIN BAZAR,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0610651972166093,38.32576668072791
2024,29,CHAWANI,6-MALAKPET,CHARMINAR ZONE,0.0954879415875448,37.71706084958562
2024,38,I.S.SADAN,7-SANTOSH NAGAR,CHARMINAR ZONE,0.1082671127888417,36.765431962600026
2024,18,LINGOJIGUDA,4-LB. NAGAR,L.B.NAGAR ZONE,0.0909140701681096,38.009174513640616
2024,16,HASTHINAPURAM,4-LB. NAGAR,L.B.NAGAR ZONE,0.1131487208520791,38.211259243355016
2024,20,R.K.PURAM,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1036012144890919,37.642759204425694
2024,19,SAROORNAGAR,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1089926520514654,37.57667206383379
2024,14,B.N.REDDY NAGAR,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.1623861281140001,37.88818595215663
2024,12,MANSOORABAD,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.1497411386915471,38.37276194069798
2024,21,KOTHAPET,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1175839858847086,37.647613457199114
2024,11,NAGOLE,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.170957169334506,36.57649012795636
2024,10,UPPAL,2-UPPAL,L.B.NAGAR ZONE,0.1709578742001793,37.487734702160914
2024,GRAMPANCHAYAT PEERZADI GUDA,,GRAMPANCHAYAT PEERZADIGUDA,,0.1120396872464174,36.32540611910803
2024,KALAVANCHA GRAM PANCHAYATH,,KALAVANCHA GRAMPANCHAYATH,,0.1174983618936048,37.95643915181617
2024,13,HAYATHNAGAR,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.164070833169343,38.44061087175484
2024,15,VANASTHALIPURAM,4-LB. NAGAR,L.B.NAGAR ZONE,0.1116668086033956,38.50953745977188
2024,26,OLD MALAKPET,6-MALAKPET,CHARMINAR ZONE,0.1415857649156612,37.47749645373293
2024,17,CHAMPAPET,4-LB. NAGAR,L.B.NAGAR ZONE,0.0928958983172996,37.92366726481401
2024,39,SANTOSH NAGAR,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0982138652484352,37.64769545634945
2024,66,LUNGER HOUSE,13-KARWAN,KHAIRATHABAD ZONE,0.2260954044085484,35.90078108450875
2024,112,RAMACHANDRAPURAM,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.1424320257781802,37.24210982482823
2024,128,CHINTAL,26-GAJULARAMARAM,KUKATPALLY ZONE,0.2054484189830881,35.13521097469067
2024,126,JAGADGIRI GUTTA,26-GAJULARAMARAM,KUKATPALLY ZONE,0.1025331630439776,36.625793979247256
2024,129,SURARAM,26-GAJULARAMARAM,KUKATPALLY ZONE,0.1630757513797127,36.13375717348735
2024,133,MACHABOLARUM,27-ALWAL,KUKATPALLY ZONE,0.1749318725186829,36.45685712727448
2024,138,MOULA-ALI,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1106571852644093,36.842875881527874
2024,107,MADHAPUR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1371426589716022,37.302457008310746
2024,OU,,OU,,0.2659661161453391,34.91700176570198
2024,149,BEGUMPET,30-BEGUMPET,SECUNDERABAD ZONE,0.1697435416963528,37.55871399848406
2024,135,VENKATAPURAM,27-ALWAL,KUKATPALLY ZONE,0.1376838824865089,36.73510433448462
2024,123,HYDER NAGAR,24-KUKATPALLY,KUKATPALLY ZONE,0.1250487002729691,37.15016638580427
2024,122,VIVEKANANDA NAGAR COLONY,24-KUKATPALLY,KUKATPALLY ZONE,0.0990506593017737,36.64337848515932
2024,113,PATANCHERUVU,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.182981843155392,37.2073140077069
2024,108,MIYAPUR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1763672198659876,36.83568631206282
2024,41,KANCHANBAGH,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.2050649818599113,36.47621535824633
2024,7,CHILUKA NAGAR,2-UPPAL,L.B.NAGAR ZONE,0.1591620948525594,36.31705296745464
2024,9,RAMANTHAPUR,2-UPPAL,L.B.NAGAR ZONE,0.1409887237561399,36.52497891600965
2024,25,MOOSARAMBAGH,6-MALAKPET,CHARMINAR ZONE,0.122815184401257,36.65694714610946
2024,BANDLA GUDA,,BANDLAGUDA,,0.1779699294717973,37.87483104428675
2024,28,AZAMPURA,6-MALAKPET,CHARMINAR ZONE,0.0969936797905051,37.80184675475222
2024,56,KISHAN BAGH,10-FALAKNUMA,CHARMINAR ZONE,0.1342820387344727,37.61030510181376
2024,52,PURANAPOOL,9-CHARMINAR,CHARMINAR ZONE,0.072945441919374,38.05890091780071
2024,59,MAILARDEVPALLY,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1635547976753249,37.7023820018153
2024,46,FALAKNUMA,10-FALAKNUMA,CHARMINAR ZONE,0.1000443899508283,39.432695872326185
2024,61,ATTAPUR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1229853385764193,37.53797081865604
2024,60,RAJENDRANAGAR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.213857282981368,35.978353705860386
2024,49,GANSIBAZAR,9-CHARMINAR,CHARMINAR ZONE,0.096811606791104,37.94585044160713
2024,33,MOGHALPURA,9-CHARMINAR,CHARMINAR ZONE,0.0733893067422932,38.37518047639379
2024,47,NAWABSAHEBKUNTA,10-FALAKNUMA,CHARMINAR ZONE,0.0819957489760786,38.78823405257277
2024,58,SHASTRIPURAM,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1183359733125612,38.28238761268354
2024,54,JAHANUMA,10-FALAKNUMA,CHARMINAR ZONE,0.0823981483321487,38.276684530126865
2024,48,SHALIBANDA,9-CHARMINAR,CHARMINAR ZONE,0.0876130999359488,38.51815576382193
2024,53,DOODBOWLI,10-FALAKNUMA,CHARMINAR ZONE,0.0987297670702807,38.1228398051717
2024,55,RAMNASTPURA,10-FALAKNUMA,CHARMINAR ZONE,0.2444275618074817,34.03646926818506
2024,43,CHANDRAYANGUTTA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.1185493608350642,38.29151015634862
2024,44,UPPUGUDA,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.0778601231759237,38.50638361498538
2024,35,GOWLIPURA,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0769724608792026,38.25122273708615
2024,30,DABEERPURA,6-MALAKPET,CHARMINAR ZONE,0.0947792643631353,37.83165504112408
2024,32,PATHER GATTI,9-CHARMINAR,CHARMINAR ZONE,0.0810708896412417,38.174968502041416
2024,23,GADDIANNARAM,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.083831831372086,37.70279757681631
2024,24,SAIDABAD,6-MALAKPET,CHARMINAR ZONE,0.1322291380973443,36.52839891843382
2024,27,AKBERBAGH,6-MALAKPET,CHARMINAR ZONE,0.1378889775397482,37.20875758334692
2024,45,JANGAMMET,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.1058149069593702,38.385914856364394
2024,42,BARKAS,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.1673285750426046,37.29621851854481
2024,57,SULEMAN NAGAR,11-RAJENDRA NAGAR,CHARMINAR ZONE,0.1512868727777653,37.63972446687735
2024,74,AHMED NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1711858105965886,36.55070919009328
2024,92,VENKATESHWARA COLONY,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1773229286768017,35.79939159915195
2024,89,GANDHINAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1130675826001698,37.15820558964059
2024,75,RED HILLS,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1394215718797792,37.00093669040246
2024,79,HIMAYATNAGAR,16-AMBERPET,SECUNDERABAD ZONE,0.0963719565873496,37.284427627501735
2024,88,BHOLAKPUR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.0917911349707935,37.574466201528985
2024,86,MUSHEERABAD,15-MUSHEERABAD,SECUNDERABAD ZONE,0.0947072566267937,36.84491690109716
2024,85,ADIKMET,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1117077994665419,37.282278680096745
2024,87,RAMNAGAR,15-MUSHEERABAD,SECUNDERABAD ZONE,0.11916302594777,37.47253806364226
2024,90,KAVADIGUDA,15-MUSHEERABAD,SECUNDERABAD ZONE,0.1820404248066896,36.530621031501255
2024,93,BANJARA HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1458575193423849,36.42210770414306
2024,91,KHAIRTABAD,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.0814229440969921,32.40188340208897
2024,103,BORABANDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.0760785078845524,37.41883369557638
2024,97,SOMAJIGUDA,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1277406262608966,36.630328170683384
2024,98,AMEERPET,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1425127297550611,36.35133370550222
2024,101,ERRAGADDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1145652664316766,36.95292060925983
2024,100,SANATH NAGAR,17-KHAIRATABAD,KHAIRATHABAD ZONE,0.1310305104229103,37.60871110885861
2024,99,VENGALRAO NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1574183635045224,36.40847073929013
2024,102,RAHAMATH NAGAR,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.084562878863168,37.57909658345816
2024,6,NACHARAM,1-KAPRA,L.B.NAGAR ZONE,0.1533637245027548,37.050664096154215
2024,84,BAGH AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.1241916226106919,36.999414098486184
2024,81,NALLAKUNTA,16-AMBERPET,SECUNDERABAD ZONE,0.1070672094438625,36.92678424051702
2024,80,KACHIGUDA(Barkathpura),16-AMBERPET,SECUNDERABAD ZONE,0.1043550388336678,37.05995721457711
2024,82,GOLNAKA,16-AMBERPET,SECUNDERABAD ZONE,0.1475991214526346,36.88326205984145
2024,83,AMBERPET,16-AMBERPET,SECUNDERABAD ZONE,0.151031888601144,37.008907738266984
2024,51,GOSHA MAHAL,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1257588671406324,37.53642472448093
2024,68,TOLICHOWKI,13-KARWAN,KHAIRATHABAD ZONE,0.202603450734766,35.954165578433276
2024,67,GOLCONDA,13-KARWAN,KHAIRATHABAD ZONE,0.163704428053627,37.005445754436664
2024,77,JAMBAGH(Nampally),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.0956852601745151,37.66796060965688
2024,63,MANGALHAT,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1199863986275573,37.33180140157879
2024,71,GUDIMALKAPUR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1360290538981839,37.56898009351281
2024,70,MEHDIPATNAM,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.102954195884403,36.9363522247796
2024,76,MALLEPALLY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.088013213960198,37.14429337365713
2024,62,ZIAGUDA,13-KARWAN,KHAIRATHABAD ZONE,0.1177465626388824,37.69980244373604
2024,72,ASIF NAGAR,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.0855779944969942,37.50679616106045
2024,73,VIJAYANAGAR COLONY,12-MEDHDIPATNAM,KHAIRATHABAD ZONE,0.1193731192439648,36.51484549913682
2024,5,MALLAPUR,1-KAPRA,L.B.NAGAR ZONE,0.1572289613226174,37.411906278365606
2024,3,CHERLAPALLY,1-KAPRA,L.B.NAGAR ZONE,0.1755551161780838,37.517883540894665
2024,96,YOUSUFGUDA,19-YOUSUFGUDA,SERILINGAMPALLY ZONE,0.1505683537354577,36.44895195172459
2024,95,JUBILEE HILLS,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1853183584695887,36.143099094056886
2024,50,BEGUM BAZAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1002207302728045,37.48372173505635
2024,78,GUNFOUNDRY(Abids),14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.1286680568460809,37.21633290193184
2024,65,KARWAN,13-KARWAN,KHAIRATHABAD ZONE,0.1170716152093592,38.14293352414927
2024,2,DR.A.S.RAO NAGAR,1-KAPRA,L.B.NAGAR ZONE,0.1603632375103477,36.307658300255525
2024,4,MEERPET H.B.COLONY,1-KAPRA,L.B.NAGAR ZONE,0.1417634810545129,37.06102985238481
2024,1,KAPRA,1-KAPRA,L.B.NAGAR ZONE,0.1692099119908966,36.418572939627026
2024,94,SHAIKPET,18-JUBILEE HILLS,KHAIRATHABAD ZONE,0.1256006392015831,37.25088480991423
2024,64,DATTATHREYA NAGAR,14-GOSHAMAHAL,KHAIRATHABAD ZONE,0.0833678324508162,37.992036940762596
2024,69,NANALNAGAR,13-KARWAN,KHAIRATHABAD ZONE,0.1926133421046959,36.84842092956123
2025,127,RANGAREDDY NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1637462820551939,37.911787233096476
2025,119,OLD BOWENPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.1316245263754495,36.690462519309236
2025,145,SEETHAPHALMANDI,29-SECUNDERABAD,SECUNDERABAD ZONE,0.0928240306862611,36.208713602403336
2025,146,BOUDHA NAGAR,29-SECUNDERABAD,SECUNDERABAD ZONE,0.0818194700698792,36.19052605913974
2025,147,BANSILALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.1548152361429474,35.98053236690594
2025,144,METTUGUDA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.2057489352502803,35.856719999354915
2025,148,RAMGOPALPET,30-BEGUMPET,SECUNDERABAD ZONE,0.1219496915104918,36.311314724614775
2025,150,MONDA  MARKET,30-BEGUMPET,SECUNDERABAD ZONE,0.1319546856127717,36.47300838194378
2025,136,NEREDMET,28-MALKAJGIRI,SECUNDERABAD ZONE,0.2076404972160457,35.53176365698398
2025,141,GOUTHAM NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1310129979334307,36.656324099633785
2025,140,MALKAJGIRI,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1369487375404724,35.61734147536114
2025,139,EAST ANAND BAGH,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1782353606175563,36.14873206895033
2025,142,ADDAGUTTA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.1859890575159038,36.107550110002656
2025,137,VINAYAK NAGAR,28-MALKAJGIRI,SECUNDERABAD ZONE,0.1494656009843431,35.453546938015336
2025,134,ALWAL,27-ALWAL,KUKATPALLY ZONE,0.1620365687111916,35.66543253041619
2025,132,JEEDIMETLA,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1644230105505827,35.688966944452226
2025,CONTONMENT AREA,,CANTONMENT AREA,,0.3772683669598908,35.58176552889932
2025,120,BALA NAGAR,24-KUKATPALLY,KUKATPALLY ZONE,0.2708231753388036,35.746027329816435
2025,130,SUBHASH NAGAR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1390548024912503,38.471107271231105
2025,131,QUTHBULLAPUR,25-QUTUBULLAPUR,KUKATPALLY ZONE,0.1784072334857041,36.475422868241225
2025,121,KUKATPALLY,24-KUKATPALLY,KUKATPALLY ZONE,0.1122426080483363,37.5657341018323
2025,125,GAJULARAMARAM,26-GAJULARAMARAM,KUKATPALLY ZONE,0.1509188402904842,37.576700611993445
2025,124,ALLYWN COLONY,24-KUKATPALLY,KUKATPALLY ZONE,0.1193306773445672,36.6036646973911
2025,114,K.P.H.B.COLONY,23-MOOSAPET,KUKATPALLY ZONE,0.1710520917534818,37.08782546318592
2025,116,ALLAPUR,23-MOOSAPET,KUKATPALLY ZONE,0.1348932828700543,37.42089273606762
2025,115,BALAJI NAGAR,23-MOOSAPET,KUKATPALLY ZONE,0.1929079234379462,35.93393912707199
2025,117,MOOSAPET,23-MOOSAPET,KUKATPALLY ZONE,0.1086014064993609,38.22701726104706
2025,105,GACHIBOWLI,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.209955366873575,37.07391119100506
2025,110,CHANDANAGAR,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1644740602473033,37.29839138097192
2025,111,BHARATHI NAGAR,22-RAMACHANDRAPURAM & PATANCHERUVU,SERILINGAMPALLY ZONE,0.1728898002525851,36.853456839618836
2025,106,SERILINGAMPALLY,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.182457627689215,36.68087341794152
2025,104,KONDAPUR,20-SERILINGAMPALLY,SERILINGAMPALLY ZONE,0.1376736854866718,36.74117359425971
2025,109,HAFEEZPET,21-CHANDA NAGAR,SERILINGAMPALLY ZONE,0.1242838383895071,37.039035779903244
2025,118,FATEH NAGAR,23-MOOSAPET,KUKATPALLY ZONE,0.128268844202406,37.939583135164874
2025,143,TARNAKA,29-SECUNDERABAD,SECUNDERABAD ZONE,0.1683033286475529,34.966789169230275
2025,8,HABSIGUDA,2-UPPAL,L.B.NAGAR ZONE,0.2157021283962232,35.11897202793559
2025,40,RIYASATNAGAR,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.0944588876036468,36.43893684653985
2025,36,LALITHABAGH,8-CHANDRAYANGUTTA,CHARMINAR ZONE,0.0912252061828007,36.44552995538521
2025,34,TALABCHANCHALAM,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0463744797710669,37.63563774736759
2025,22,CHAITHANYAPURI,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1369330754503122,36.12102644674086
2025,37,KURMAGUDA,7-SANTOSH NAGAR,CHARMINAR ZONE,0.0900400899132696,36.575387720975215
2025,31,REIN BAZAR,7-SANTOSH NAGAR,CHARMINAR ZONE,0.063855877863057,37.08365132066297
2025,29,CHAWANI,6-MALAKPET,CHARMINAR ZONE,0.1022791925160111,36.49805735399854
2025,38,I.S.SADAN,7-SANTOSH NAGAR,CHARMINAR ZONE,0.1182258605733617,35.839987243555605
2025,18,LINGOJIGUDA,4-LB. NAGAR,L.B.NAGAR ZONE,0.1013482432836227,36.55807405384809
2025,16,HASTHINAPURAM,4-LB. NAGAR,L.B.NAGAR ZONE,0.1219389826646259,37.262451132512524
2025,20,R.K.PURAM,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1115841203780009,36.512790897948335
2025,19,SAROORNAGAR,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1221418364682566,36.57559378551291
2025,14,B.N.REDDY NAGAR,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.1770078961573239,37.48285898403827
2025,12,MANSOORABAD,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.1681356355006511,37.83168382475073
2025,21,KOTHAPET,5-SAROOR NAGAR,L.B.NAGAR ZONE,0.1254492858729359,36.68237189928665
2025,11,NAGOLE,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.191007459867926,36.0400149482457
2025,10,UPPAL,2-UPPAL,L.B.NAGAR ZONE,0.178257404535014,36.511638285777394
2025,GRAMPANCHAYAT PEERZADI GUDA,,GRAMPANCHAYAT PEERZADIGUDA,,0.120833688740893,35.247321242485434
2025,KALAVANCHA GRAM PANCHAYATH,,KALAVANCHA GRAMPANCHAYATH,,0.1206009801108384,37.21508346616956
2025,13,HAYATHNAGAR,3-HAYAT NAGAR,L.B.NAGAR ZONE,0.1738565283886236,37.724234250873444
2025,15,VANASTHALIPURAM,4-LB. NAGAR,L.B.NAGAR ZONE,0.1207950134744367,37.345632377293974
2025,26,OLD MALAKPET,6-MALAKPET,CHARMINAR ZONE,0.1511399184377314,36.671031695366786
